StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,interviewer,interview,interviewer_age,interviewer_gender,training,training_desc,planning_int,conducting_int,new_info_interviewer,training_qual,different_qual
2023-11-10 10:55:56,2023-11-10 11:10:57,IP Address,213.89.186.236,100,901,True,2023-11-10 11:10:58,R_UXUfNvLmZh7V8Yh,,,,,57.7401,12.1037,anonymous,EN,21,3,,,,,5,3,2,"I did what I had learned with identifying objectives bases on case material. I did try to understand the suspects movements in timely order aswell as his motiv for visiting the company. This was really hard do to 1) bad internet connections, before and after the headphones were taken off suspect. 2)language barrier, accent hard for me as schooled with brittish english and/ or american accent. 3)I got confused and got stressed over 
A: not beeing able to respectfullt listen via my own difficulty in understanding suspect and 
B: getting hight levels of self-awerness and
C: stressing over potentiall biases in our non-balanced power-situation and thoose biases  getting worse due to bad start, my struggle in understanding the suspect in accent. ","I did my best with limited training as a mock-interviewer and my best as a reflexive listening part. 

Yet, I would like to have not affected in stress and confusion due to his strange motiv and movements visiting the buiding- as this made the interview much harder (relating to my earlier 1 &2). I strongly belive my limitations in training and lack of experience in interrigations was misleading the interview in multiple ways. "
2023-11-10 12:14:56,2023-11-10 12:37:27,IP Address,213.89.186.236,100,1351,True,2023-11-10 12:37:28,R_6sCBQWujbSWKrTj,,,,,57.7401,12.1037,anonymous,EN,21,4,,,,,5,4,2,"My focus was to map out the suspects movements, activities and new information about her visiting upon Walter ans Sons. I got the name wrong in the beginning and that was a sad miss.

I planned the interview the same way as the three earlier ones. Upon this last one I felt more confident in structure. Still I find it to be a stressful situation asking these questions with a minimal amount of actual training. 

I found it less stressful in this interview compairing to the one before (3rd one). This is likely to do with me and having an investigation role, and being more familiar with the ""play"" / ""mock-situation"". But it is also likely to differ in relation to the suspects and the interpersonal-dynamics biased by gender, language and possibly strereotyping-aspects. ","I forgot to ask the suspect further questions concerning her relation to the man she was lookning for. Also I did not want to be leadning or suggestive in asking about this male friend, since I in advance knew the interview was concering a murder and it not professional to be assuming facts in advance.This was a tricky case, and I felt an urge to be very limited in asking only open and focused questions (funnel-structure thinking). It is likely
due to errors in my 3rd interview, were I felt stressed over the suspects ""strange"" story. Having this experience going in to the 4rd interview certainly influensed my preformance."
2023-11-10 16:00:13,2023-11-10 16:16:57,IP Address,188.126.64.186,100,1004,True,2023-11-10 16:16:57,R_siGwhG7enYEFqHT,,,,,57.7065,11.967,anonymous,EN,16,3,,,,,6,6,3,"I tried to make a detailed timeline from the known facts. I also tried to understand what could be the crucial missing parts and what information would be needed to fill them up. I started with open-ended questions, and I tried to stick with the plan I made before the interview.

The suspect provided very little new information, and at some point it felt like he was repeating himself. At that point, I thanked him and concluded the interview.","I feel at some point the atmosphere got a bit tense. If I do it again, I would try to keep a more neutral tone."
2023-11-10 17:04:50,2023-11-10 17:14:36,IP Address,188.126.64.186,100,586,True,2023-11-10 17:14:36,R_27m9nBb1vTGYzcf,,,,,57.7065,11.967,anonymous,EN,16,4,,,,,6,6,5,"I tried to make a detailed timeline from the known facts. I also tried to understand what could be the crucial missing parts and what information would be needed to fill them up. 

I tried stick to with open-ended questions and having a neutral tone. The suspect gave some new information, but the quality of the information may not be super relevant to the investigations.","The suspect had a totally different type of character than the previous suspects. In the hindsight, I could have potentially used this fact to adjust the plan to have a better flow in the investigation."
2023-11-13 17:35:01,2023-11-13 17:38:46,IP Address,85.194.39.94,100,225,True,2023-11-13 17:38:47,R_3qjtxgL8CmrLYg4,,,,,57.7065,11.967,anonymous,EN,20,3,,,,,6,4,5,"This time I planned out a few questions to every piece of evidence that was provided. Therefore, I had a better idea on how to structure the interview: general open questions, followed by questions concerning each piece of evidence.",I would have liked to defuse the situation more easily. I think I acted a bit uninterested.
2023-11-13 18:23:09,2023-11-13 18:27:21,IP Address,85.194.39.94,100,252,True,2023-11-13 18:27:21,R_URBxER7TtXbnckx,,,,,57.7065,11.967,anonymous,EN,20,4,,,,,6,5,5,I prepared questions regarding the different evidence pieces and implemented them in the general questions I prepared for the interview.,"I was a bit surprised because this participant was very forthcoming with questions, so I missed getting into more detail at a few points. I would like to get a few more details surrounding certain evidence that was not already given at the beginning. "
2023-11-14 17:23:06,2023-11-14 17:27:07,IP Address,46.239.91.2,100,241,True,2023-11-14 17:27:08,R_2flHa209z1Eg0HF,,,,,57.7065,11.967,anonymous,EN,22,1,25,Female,No,,6,6,4,"I tried to plan a basic structure and then conform and clarify the suspects answers and then tried to come up with questions based on what the subject was saying. ","It felt I ended it too abruptly. but I didn't have any further questions so perhaps I could've prepared some more, but it is also difficult to prepare more focused questions without knowing what the subject will say. "
2023-11-14 18:46:37,2023-11-14 18:49:30,IP Address,46.239.91.2,100,173,True,2023-11-14 18:49:31,R_30tKRP3oHj6GONx,,,,,57.7065,11.967,anonymous,EN,22,2,,,,,6,6,5,"Tried to ask questions without judgement, and when I wasn't getting anywhere I had to asked a focused question but she said no which meant I had to stop since I couldn't accuse. but I wasn't sure of how to continue. Although I don't know either how I could have prepared more since the subject just plainly stated they had not left their desk. ",I'm not sure
2023-11-15 14:00:36,2023-11-15 14:07:35,IP Address,192.36.225.111,100,419,True,2023-11-15 14:07:36,R_2rkIqdQGn4gWMFy,,,,,59.3247,18.056,anonymous,EN,23,1,21,Female,Yes,"I have studied interview techniques in the course forensic psychology at Göteborgs universitet ",6,5,3,I traced a timeline of the events and planned out some open questions beforehand. I also planned how I were supposed to disclose the evidence if there was any inconsistencies.,"I was not pleased with my adaptation to the suspects story and should have asked more questions about what they were saying before disclosing evidence but it was hard because the suspect didn't give me much information to work with. "
2023-11-15 14:51:29,2023-11-15 14:56:38,IP Address,192.36.225.111,100,309,True,2023-11-15 14:56:39,R_XpteFYKSekUoGFH,,,,,59.3247,18.056,anonymous,EN,23,2,,,,,6,6,4,"I planned out the evidence that I had and made a timeline. I also wrote down a few questions I could ask trying to be open and getting more information at the same time. ","It is hard to ask follow up questions after confronting the person with evidence that keeps being inconsistent without accusing the person to have committed the crime so that is something I could try to work on and try a different tactic but I'm not really sure how. "
2023-11-16 14:05:17,2023-11-16 14:08:34,IP Address,192.36.225.111,100,196,True,2023-11-16 14:08:35,R_2X064QBUmFirkAs,,,,,59.3247,18.056,anonymous,EN,23,3,,,,,6,5,5,"I wrote down all the information from the case that was relevant and wrote some specific topics to talk about. I also wrote down exactly how to ask some questions and outlined the structure of the interview. ",I think I could have asked some more follow-up questions that wasn't directly linked to the case instead of moving on too quickly.
2023-11-16 15:13:55,2023-11-16 15:19:18,IP Address,192.36.225.111,100,323,True,2023-11-16 15:19:18,R_3OdhRJyzZkRtyuL,,,,,59.3247,18.056,anonymous,EN,23,4,,,,,6,6,6,"I outlined what information was of importance and then wrote some questions regarding topics I would like to have answered and what I could ask if the answer wasn't consistent with the evidence. I also tried changing to order before talking about the suspect's day at the company to get more information from the suspect.  ","I would have asked more questions about the suspect's certainty in their answers to make it more difficult to change their story when introduced to the evidence. "
2023-11-17 08:56:16,2023-11-17 08:58:50,IP Address,81.235.7.138,100,153,True,2023-11-17 08:58:51,R_3dSnwMRnPYpdFI3,,,,,57.7065,11.967,anonymous,EN,24,1,55,Male,Yes,2 hour lecture with some practice,5,5,3,I tried to ask open questions as much as possible.,Id like to repeat myself less
2023-11-17 09:15:19,2023-11-17 09:25:24,IP Address,31.208.148.52,100,605,True,2023-11-17 09:25:25,R_3iJtfCPqoaiLB8G,,,,,59.3247,18.056,anonymous,EN,26,1,20,Female,No,,6,5,,"In the planning stage I tried to make a structure after what we had learned from the training so I started with an opening where I stated the reason for the meeting and that the person was a suspect and then go over to a free recall question. This I also followed in the interview. I also planned what I wanted to get to know from the suspect regarding what, when, where and why. Lastly I ended with a question about what they would like to add, as we had learned. I also tried not to ask leading questions. ","I would like to have made it clearer in the beginning that I asked about a walk through of that day in particular and not just any day. "
2023-11-17 10:18:21,2023-11-17 10:20:59,IP Address,81.235.7.138,100,157,True,2023-11-17 10:21:00,R_UXdTFpTjQq4M3qF,,,,,57.7065,11.967,anonymous,EN,24,2,,,,,6,6,3,Tried to stick to open questions but it resulted in very little. I repeated questions quite a lot and Im not sure if that is good or not.,No. Given the information I had its went well but Im sure face to face interview would be better.
2023-11-17 10:07:04,2023-11-17 10:25:59,IP Address,31.208.148.52,100,1134,True,2023-11-17 10:25:59,R_1OoWgOnV4cVLJYl,,,,,59.3247,18.056,anonymous,EN,26,1,20,Female,No,,6,6,5,"On interview 2: I tried to use the same structure for the planning and performance as in the first interview but now specified that it was that day that I want to know about in the free recall question. When getting to know if the suspect knows the target I used a closed question followed up by a focused question as recommended in the training when the suspect initially did not bring it up. ","Upon reflecting I should have asked more follow up questions about when the suspect was in the staff kitchen since that was a place of interest. "
2023-11-20 17:20:30,2023-11-20 17:25:41,IP Address,94.255.208.216,100,310,True,2023-11-20 17:25:42,R_DCz0IkQG7WurCmd,,,,,59.3247,18.056,anonymous,EN,27,1,19,Female,No,,5,5,5,"I began reading the document and wrote down the information i was provided. Afterwards i wrote down some questions and practiced to myself of how different scenarios could have gone. ","I assume that if i had some back-up questions to give me a bit of a nudge i would have probably gotten a bit further. Although i tried to interview the suspect with as many questions to get more information. "
2023-11-20 18:27:17,2023-11-20 18:40:33,IP Address,94.255.208.216,100,795,True,2023-11-20 18:40:33,R_pbXIN8n7O1gAceJ,,,,,59.3247,18.056,anonymous,EN,27,2,,,,,5,6,6,"As i informed before, i wrote down the evidence and information that was known and wrote a few questions to help me get the conversation going. The suspect was being talkative which made it easier to just ask follow ups questions. Nothing in partially of ""training"" was done just tried to let the suspect speak and ask follow up questions to the gaps he left.","I was getting to the point of asking the questions that could get me some information but the time run out. Could mayhaps get more to the point with my questions. "
2023-11-21 09:06:27,2023-11-21 09:08:15,IP Address,81.235.7.138,100,108,True,2023-11-21 09:08:16,R_2s74why4KzitCEQ,,,,,57.7065,11.967,anonymous,EN,24,3,,,,,4,5,5,Tried to stay with open questions but had to be more specific to find more info,Focus more on the timeline of events
2023-11-21 10:30:07,2023-11-21 10:32:39,IP Address,81.235.7.138,100,152,True,2023-11-21 10:32:39,R_2SicozfZDUpt2xo,,,,,57.7065,11.967,anonymous,EN,24,4,,,,,5,4,6,"started with open questions but since suspect didnt remember much I had to be more confrontational. with very little success. ",Im not sure. Very hard when the answer is: I dont remember.
2023-11-21 14:21:10,2023-11-21 14:22:49,IP Address,90.133.150.8,100,98,True,2023-11-21 14:22:49,R_VIOD9XyABZ1w6YN,,,,,57.7065,11.967,anonymous,EN,28,1,26,Female,No,,5,5,4,,
2023-11-21 15:11:26,2023-11-21 15:12:09,IP Address,90.133.150.8,100,42,True,2023-11-21 15:12:09,R_PLgoUeHgVyOaaLD,,,,,57.7065,11.967,anonymous,EN,28,2,,,,,5,5,5,,
2023-11-21 17:23:45,2023-11-21 17:26:11,IP Address,46.239.91.2,100,145,True,2023-11-21 17:26:11,R_2t3TtgaalZqwyoj,,,,,57.7065,11.967,anonymous,EN,22,3,,,,,6,5,5,"I structured the questions like I did in training. ","well it did feel like she got a bit defensive and it was hard to tell her about the evidence without her just straight up denying it. But on the other hand I don't know how I could have made it differently. "
2023-11-21 18:25:42,2023-11-21 18:28:53,IP Address,46.239.91.2,100,190,True,2023-11-21 18:28:53,R_2ffyBccKnQmS0XT,,,,,57.7065,11.967,anonymous,EN,22,4,,,,,6,5,6,"Since not knowing the suspects profession before hand It was difficult to plan questions, so I had to improvise a bit more on this one, but it felt better than the others",known the suspects profession
2023-11-22 11:08:11,2023-11-22 11:08:48,IP Address,90.133.150.8,100,37,True,2023-11-22 11:08:49,R_22KfqYSURzVJn2t,,,,,57.7065,11.967,anonymous,EN,28,3,,,,,4,4,5,,
2023-11-22 12:14:28,2023-11-22 12:15:44,IP Address,90.133.150.8,100,75,True,2023-11-22 12:15:45,R_2dhZwK05OzsAM7y,,,,,57.7065,11.967,anonymous,EN,28,4,,,,,5,5,5,,
2023-11-23 10:16:05,2023-11-23 10:22:39,IP Address,94.255.208.216,100,394,True,2023-11-23 10:22:39,R_OkZAytgsBMWIFGN,,,,,59.3247,18.056,anonymous,EN,27,3,,,,,5,5,6,"As i have done on the two previous interviews, i read the summary and the evidence i had and thought of questions to perform this interview. I did plan a structure but the suspect was not denying nor beinf resistant in the questions i have given so there wasnt any neccesary back up questions. ",I could have gone a bit more forward and give out more evidence but in my opinion it would have just form other stories and the suspect would feel the urge to defend themselves more.
2023-11-23 09:13:09,2023-11-23 11:18:49,IP Address,130.241.30.123,100,7539,True,2023-11-23 11:18:50,R_1QyMcVl59UF1sAP,,,,,57.7065,11.967,anonymous,EN,25,1,37,Male,Yes,qualitative method at university,5,5,6,"i tried to keep the questions as open as possible in order to make the suspect talk more open. sometimes came back to the same questions and repeated myself in case he would change information. i was not very offensive or attacking when asking my question, i also tried to keep what i knew about the  case to a minimum.",not what i directly can think of.
2023-11-23 11:13:48,2023-11-23 11:24:51,IP Address,94.255.208.216,100,662,True,2023-11-23 11:24:51,R_1eVjhPwLxElPj2N,,,,,59.3247,18.056,anonymous,EN,27,4,,,,,6,5,5,"Basically as before, read the evidence and summary, create a structure of questions and ask questions that suit the interview. ",Not something that i could think of that could have helped me.
2023-11-23 11:12:07,2023-11-23 12:30:03,IP Address,130.241.30.123,100,4676,True,2023-11-23 12:30:04,R_1jwVsxnrPXk9CsF,,,,,57.7065,11.967,anonymous,EN,25,2,,,,,5,5,5,i tried to keep the question open and be more and more narrow during the interview. i tried not to rush the questions.,not that i can think of directly
2023-11-23 15:19:14,2023-11-23 15:22:58,IP Address,130.241.30.123,100,223,True,2023-11-23 15:22:58,R_enXb9YbkBxxTFyF,,,,,57.7065,11.967,anonymous,EN,25,3,,,,,5,5,A substantial amount,i try to listen and find room for further questions from the suspects testimony. i try to start with more open questions and narrow it down more closely. i also try not to accuse the person in the questions i ask him.,not that i can think of right now.
2023-11-23 16:24:42,2023-11-23 16:30:34,IP Address,130.241.30.123,100,351,True,2023-11-23 16:30:34,R_2D06Rv3mDTJ4wtO,,,,,57.7065,11.967,anonymous,EN,25,4,,,,,5,4,2,"i started with open questions in order to narrow it down but since i got 100% denial from the suspect about being in the building it was hard to keep the conversation going. ",maybe try more angles in the questions for him to open up but i doubt i would have succed in this case.
2023-11-24 10:27:08,2023-11-24 10:32:59,IP Address,31.208.148.52,100,351,True,2023-11-24 10:33:00,R_2qkh7vFRqm51NDq,,,,,59.3247,18.056,anonymous,EN,26,3,,,,,6,6,5,"I tried to make a structure with what questions I wanted to get answered where I started with an open question and then went into a mix between focused and closed questions to get to where I wanted. This I did with every piece of evidence to make sure that the evidence and the statement lines up. ","I would like to have put more focus on details that I got to know that I felt may have been significant but accidentally passed over. "
2023-11-24 11:39:55,2023-11-24 11:46:54,IP Address,31.208.148.52,100,418,True,2023-11-24 11:46:55,R_1NCTk3XuWXC2GNs,,,,,59.3247,18.056,anonymous,EN,26,4,,,,,6,6,6,"Like last time, I made a structured plan about what I wanted to cover in the interview in almost like a grid with the different questions and in what order. It felt easier to follow through with the plan this time but still let the interview run its cause. I also during the interview used the shift-of-strategy approach where I told the suspect if the statement lined up with the evidence. ","I feel like I sometimes rushed my next question when I thought the suspect had finished but it was only a little paus so I may have missed som information. "
2023-11-29 13:58:46,2023-11-29 14:05:56,IP Address,83.253.238.212,100,429,True,2023-11-29 14:05:56,R_2zo2jA4lzNcwbB0,,,,,57.7065,11.967,anonymous,EN,30,1,21,Male,Yes,"A 2 hour lecture on interrogation, how to plan an interrogation, memory and how to formulate questions.",6,5,4,"I wrote some questions that i wanted to ask the suspect, such as What she did on the day of the theft, what floors she was on and what she did on those floors, where she worked, how she got access to the building and more specific questions about the items that were stolen.","Im not sure, I felt I asked what I wanted to ask, I didn't get all the answer about her whereabouts on that day or what she did fully but I don't think it was because my line of questioning.  Only thing i remember i forgot was to give her a chance to speak or add anything after I had no questions left."
2023-11-29 14:51:27,2023-11-29 14:56:26,IP Address,83.253.238.212,100,299,True,2023-11-29 14:56:27,R_3NUTm7lQiZj6xWT,,,,,57.7065,11.967,anonymous,EN,30,2,,,,,6,6,5,I had prepared some questions in a chronological order. I made a list of things that I knew and didn't. I tried to ask the questions in order and I asked her all of the questions that I had prepared.,"I don't think so, I felt I asked all the questions i had prepared and got a decent amount of information about her whereabouts and doings on the day of the incident. Only thing i can think of now is maybe asking questions about what she did next or what she did before to get a more clear whole picture about what she did on the day."
2023-12-01 11:20:10,2023-12-01 11:29:55,IP Address,46.239.124.120,100,585,True,2023-12-01 11:29:55,R_3p6cVeQlGMlP5l7,,,,,57.7065,11.967,anonymous,EN,31,1,22,Male,No,,6,5,4,"I used the training of being neutral, open minded, cooperative to conduct this interview. I tried to stay away from suggestive or commentary statements, used funnel structure strategy of open-ended questions to specific ones. I opened and closed the interview in a formal, direct yet cooperative way.","I believed that some of the questions were slightly suggestive in nature. This was done to get an answer out of the suspect regarding a question but this may have to lead to false memory re-creation.

Another aspect which I felt was a misstep was that I asked the suspect about their relation with the murderer, when they didn't know who the murderer was.

Lastly, I could have asked more concrete questions in a more direct way to get more substantial answers.
 "
2023-12-01 12:22:07,2023-12-01 12:29:56,IP Address,46.239.124.120,100,468,True,2023-12-01 12:29:56,R_1GPOWI8caBIvvoe,,,,,57.7065,11.967,anonymous,EN,31,2,,,,,6,6,3,"I applied the principles of my training to the fullest to ensure a cooperative, non-intrusive, and neutral interview. I observed the interview as a neutral, direct and cooperative interrogator who used a funnel shaped structure for questions starting from open ended questions and trickling down to more specific ones in the end, and then to open ended ones again. ","I applied the principles of my training to the fullest to ensure a cooperative, non-intrusive, and neutral interview. The statement of the ""suspect"" meant that there was direct denial of established evidence, so that led to a pretty short interview where not much additional information was being extracted. 

But since this was done according to the interrogation training principles, so I would not have done anything else much differently."
2023-12-04 11:15:31,2023-12-04 11:21:43,IP Address,46.239.99.53,100,372,True,2023-12-04 11:21:44,R_2CK7US8bU78TOs1,,,,,57.7065,11.967,anonymous,EN,29,1,24,Female,No,,4,3,4,"It was difficult not to get straight answers when you didn't want to be too direct so that suspicion would arise. 
Don't talk too much and eventually they will do the talking for you",Don't be so nervous it shows because the other person will sense it and take advantage of it in worst case scenario
2023-12-04 12:20:03,2023-12-04 12:31:58,IP Address,46.239.99.53,100,714,True,2023-12-04 12:31:59,R_12znHUE8W3GU3dq,,,,,57.7065,11.967,anonymous,EN,29,2,,,,,5,5,5,"Let them do the talking for you. Try to go back to previous mentions things later to try to get more information. ",Not what i could think of
2023-12-06 11:20:26,2023-12-06 11:29:57,IP Address,46.239.99.53,100,570,True,2023-12-06 11:29:58,R_1hzNkgK64PsZpQy,,,,,57.7065,11.967,anonymous,EN,29,3,,,,,4,4,3,Use a polite approach to avoid suspicion and ask to help you understand if something doesn't add up with the evidence and testimony,"When the suspekt withheld information, you always need to use the evidence for help and it feels like you could have done this in a different way to avoid presenting to much of the information I have"
2023-12-06 12:28:45,2023-12-06 12:34:38,IP Address,46.239.99.53,100,352,True,2023-12-06 12:34:38,R_5o2qldEzJNWav0l,,,,,57.7065,11.967,anonymous,EN,29,4,,,,,2,3,3,I think i messed up this time and didnt use the trainig as much as would like to,"It was a lot harder to get information this time so i would like to have more time to sketch more on my plan. "
2023-12-06 14:06:16,2023-12-06 14:10:13,IP Address,83.253.238.212,100,237,True,2023-12-06 14:10:14,R_2fDnqdsuknu1GJF,,,,,57.7065,11.967,anonymous,EN,30,3,,,,,6,6,6,"I planned an introduction and some free recall questions to follow, then moving to more specific but still open-ended questions and slowly moving to more and more specific questions, when it came to inconsistencies i pointed them out to the suspect.","At the moment i can't think of much, I felt it went pretty well and that I got a better picture of what the suspect did on the day."
2023-12-06 14:51:55,2023-12-06 14:58:58,IP Address,83.253.238.212,100,422,True,2023-12-06 14:58:58,R_2YfcIO6fgV3RkU0,,,,,57.7065,11.967,anonymous,EN,30,4,,,,,6,5,4,"I started by identifying what evidence i had for the case and what i wanted to find out, i noted all the different points of interest such as what items were stolen and where they were located. I then prepared some questions that were in line with what i wanted to find out, they were put in so they would also give the suspect a lot of room to talk and explain and the questions got more and more specific the more i asked.",I think i misunderstood the suspect a couple times and that could've been prevented by me making sure i understood by asking him to repeat his answer. And i feel i sometimes said too much in a question that would simply make the answer a yes or no question instead of giving the suspect more of a chance to explain it himself.
2023-12-07 10:39:09,2023-12-07 10:45:35,IP Address,46.239.124.120,100,385,True,2023-12-07 10:45:36,R_styWJ56HJLnHH7H,,,,,57.7065,11.967,anonymous,EN,31,3,,,,,Extremely well,6,4,"I used the Shift of Strategy approach in addition to the regular approach to try and analyze the suspect in a neutral and diplomatic manner. I framed my questions in a way that it was non-subjective and diplomatic yet direct. The questions were framed via a funnel strategy where we went from broad questions to then specific ones, and in a chronological order. ","Nothing much different. Apart from the fact that the ""suspect"" turned hostile even when asked questions diplomatically, and refused to believe in the existence of evidence and requested to be shown the same, so maybe better de-escalation strategies would have helped the scenario."
2023-12-07 11:34:07,2023-12-07 11:39:47,IP Address,46.239.124.120,100,339,True,2023-12-07 11:39:48,R_AdnCuXKbaQgKOUp,,,,,57.7065,11.967,anonymous,EN,31,4,,,,,Extremely well,6,5,"Used Shift of strategy approach to approach the interview with a neutral, non subjective yet direct approach to all my questions. I tried to ask specific questions and shifted my strategy a bit to get to know some additional information that I didn't knew.","I could have used a strategy to try and get more information from the ""suspect"" that I didn't knew about, since I felt that there were many open ends to the answers which could have been followed upon, with the downside being that this new information may or may not have been valid to the current case study investigation. "
